Atlas_Number,FORMNUM,MUSNAME,MAILADDRES,CITY,ZIP,STRADDRSS,StreetCity,StreetZip,COUNTY,CountyId,PHONE,EMAIL,WEBSITE,HOUR_OPEN,ADMISSION,YEAREST,TXHSLNDMRK,NRHP,SUBJMARK,LOCALDESIG,HistoricDesignation,LastUpdate,Display
4200001446,1446,Texas Fire Museum,PO Box 560724,Dallas,75356,2600 Chalk Hill Road Dallas 75212,Dallas,75212,Dallas,57,214 267-1867,Texasfirestation@gmail.com,www.texasfiremuseum.org,"Thursday through Saturday, 10:00 a.m. to 2:00 p.m.",Free,,False,False,False,False,,08/21/2019 00:00:00,True
4200001449,1449,El Paso County Historical Society Museum,603 West Yandell,El Paso,79902,603 West Yandell El Paso 79902,El Paso,79902,El Paso,70,915 533-3603,info@elpasohistory.com,www.elpasohistory.com,"Monday through Friday, 10:00 a.m. to 2:00 p.m.",Free,,False,False,False,False,,08/12/2021 00:00:00,True
4200001453,1453,Frankston Depot Library and Museum,PO Box 639,Frankston,75763,159 W. Railroad St. Frankston 75763,Frankston,75763,Anderson,1,903 876-4463,frankstondepotlibrary@gmail.com,www.frankstondepotlibrary.org,"Tuesday, Thursday, and Saturday, 9:00 a.m. to 5:00 p.m.",Free,1981,False,False,False,False,,09/30/2021 00:00:00,True
4200001456,1456,Pioneer Flight Museum,190 South Pershing Rd,Kingsbury,78638,190 South Pershing Rd Kingsbury 78638,Kingsbury,78638,Guadalupe,94,830 639-4162,info@pioneerflightmuseum.org,www.pioneerflightmuseum.org,"Monday through Saturday, 9:00 a.m. to 2:00 p.m.",Free,,False,False,False,False,,08/11/2021 00:00:00,True
4200001460,1460,USAF Airman Heritage Museum,2051 George Ave. (Bldg. 5206),JBSA Lackland AFB,78236,2051 George Ave. (Bldg. 5206) JBSA Lackland AFB 78236,JBSA Lackland AFB,78236,Bexar,15,210 671-3055,AETC.HO.OL-HO@us.af.mil,https://www.airmenheritage.com/enlisted-museum,"Wednesday and Friday, 9:00 a.m. to 3:00 p.m. Thursday, 10:30 a.m. to 5:30 p.m. Saturday, 10:00 a.m. to 2:00 p.m. DoD ID cardholders can simply drive to an open gate and present their ID to the guard.  Non-DoD ID cardholders will need to go to the Visitors Control Center at the Luke East Gate, off of Military Dr. The vehicle driver will present valid IDs for all members of their party to the Security Forces desk personnel.  All visitors will be vetted and barring any issues you will be issued a pass to visit the facilities.  The pass will be limited to AHTC facilities and only during hours of operation.  AH Museum is open Wed. and Fri. 0900 to 1500, Thur. 1030 to 1730 and Sat 1000 to 1400.  The SF Annex is open Wed. and Fri. 0900 to 1500 and Thur. 1030 to 1730. All facilities are closed Sun. thru Tue and Federal Holidays.",Free,,False,False,False,False,,09/16/2021 00:00:00,True
4200001461,1461,The Bosque County Collection,P.O. Box 534,Meridian,76665,101 North Main Street Meridian 76665,Meridian,76665,Bosque,18,254 435-6182,bcc@bosquechc.org,www.bosquechc.org,"Monday through Friday, 1:00 to 5:00 p.m.",Free,2001,False,True,False,False,National Register of Historic Places,08/24/2021 00:00:00,True
4200001467,1467,San Antonio Fire Museum,801 E. Houston,San Antonio,78205,801 E. Houston San Antonio 78205,San Antonio,78205,Bexar,15,210 390-7236,info@safiremuseum.org,www.sanantoniofiremuseum.org,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $5, seniors: $3, children: $2, ages 2 and under: free.",1997,False,False,False,False,,08/08/2021 00:00:00,True
4200001468,1468,San Antonio Scottish Rite Library and Museum,P.O. Box 2239,San Antonio,78298,308 Avenue E San Antonio 78205,San Antonio,78205,Bexar,15,866 222-9293,,,"Monday through Friday, 9:30 a.m. to 2:30 p.m.",Free,,False,False,False,False,,01/01/2019 00:00:00,True
4200001473,1473,Christian-Green Gallery,"201 East 21st St, Beauford H. Jester Center A232A",Austin,78751,"201 East 21st St, Beauford H. Jester Center A232A Austin 78751",Austin,78751,Travis,227,512 471-0254,kendyllgross@utexas.edu,www.galleriesatut.org/christian-green-gallery,"Wednesday through Friday, noon to 5:00 p.m. Saturday, 11:00 a.m. to 2:00 p.m.",Free,,False,False,False,False,,09/08/2021 00:00:00,True
4200001474,1474,Dallas Cowboys World Corporate Headquarters at The Star,One Cowboys Way,Frisco,75034,One Cowboys Way Frisco 75034,Frisco,75034,Collin,43,972 497-4060,TheStarTours@DallasCowboys.net,www.thestarinfrisco.com/tours/,"Daily, 10:00 a.m. to 6:00 p.m.",Free,,False,False,False,False,,07/03/2019 00:00:00,True
4200001475,1475,International Artillery Museum,201 South Main,Saint Jo,76265,201 South Main Saint Jo 76265,Saint Jo,76265,Montague,169,940 395-9309,co@artillerymuseum.com,www.artillerymuseum.com,"Friday and Saturday, 10:00 a.m. to 5:00 p.m. Sunday, 1:00 to 5:00 p.m.",Free,,False,False,False,False,,05/16/2023 00:00:00,True
4200001479,1479,Hearne Railroad Museum Depot,906 Calvert Street,Hearne,77859,139 W 9th Street Hearne 77859,Hearne,77859,Robertson,198,979 383-4105,bobbatson48@gmail.com,www.hearnedepot.org,"Wednesday through Saturday, 11:00 a.m. to 4:00 p.m.",Free,,False,False,False,False,,08/12/2021 00:00:00,True
4200001483,1483,San Jacinto Museum of History,One Monument Circle,La Porte,77571,One Monument Circle La Porte 77571,La Porte,77571,Harris,101,281 479-2421,sjm@sanjacinto-museum.org,www.sanjacinto-museum.org,"Wednesday through Sunday, 9:00 a.m. to 6:00 p.m.","Adults: $12, children: $6.",,False,True,False,False,National Register of Historic Places,07/06/2022 00:00:00,True
4200001484,1484,East Terrace House,810 South 4th Street,Waco,76706,100 Mill Street Waco 76706,Waco,76706,McLennan,161,254 753-5166,hwf@historicwaco.org,www.historicwaco.org,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m. Sunday, 1:00 p.m. to 4:00 p.m.","Adults: $5, seniors and students: $4, active military and ages 6 and under: free.",1967,False,False,False,False,,09/01/2021 00:00:00,True
4200001485,1485,McCulloch House,810 South 4th Street,Waco,76706,407 Columbus Avenue Waco 76706,Waco,76706,McLennan,161,254 753-5166,hwf@historicwaco.org,www.historicwaco.org,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m. Sunday, 1:00 p.m. to 4:00 p.m.","Adults: $5, seniors and students: $4, active military and ages 6 and under: free.",,False,False,False,False,,09/01/2021 00:00:00,True
4200001486,1486,San Benito History Museum,210 East Heywood Street,San Benito,78586,210 East Heywood Street San Benito 78586,San Benito,78586,Cameron,31,956 399-9991,algarcia@cityofsanbenito.com,www.cityofsanbenito.com/251/San-Benito-History-Museum,"Thursday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $3, ages 9-12: $1.50, ages 8 and under: free.",,False,False,False,False,,08/08/2021 00:00:00,True
4200001487,1487,Old City Cemetery Center,1004 East 6th Street,Brownsville,78520,600 East Jackson Street Brownsville 78520,Brownsville,78520,Cameron,31,956 548-1313,info@brownsvillehistory.org,www.brownsvillehistory.org/old-city-cemetery-center.html,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m. Cemetery open daily, 8:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,05/16/2023 00:00:00,True
4200001489,1489,City of Alamo Museum,130 South 8th Street,Alamo,78516,130 South 8th Street Alamo 78516,Alamo,78516,Hidalgo,108,956 961-4398,aoyoque@alamotexas.org,https://alamotexas.org/government/departments/alamo-museum/,"Monday through Friday, 8:00 a.m. to noon and 1:00 to 4:00 p.m. Saturday 10:00 a.m. -2:00 p.m. Closed on Sunday and city observed holidays",Free,,False,False,False,False,,10/24/2024 00:00:00,True
4200001494,1494,The National Health and Public Safety History Museum,136 E. Blackjack Street,Dublin,76446,136 E. Blackjack Street Dublin 76446,Dublin,76446,Erath,72,254 629-7005,foundationforthearena@gmail.com,www.frontlineheroesmuseum.org,"Wednesday through Saturday, 11:00 a.m. to 5:00 p.m. Sunday, noon to 4:00 p.m.",Free,2020,False,False,False,False,,08/14/2021 00:00:00,True
4200001495,1495,Winnsboro Historical Museum,200 North Main Street,Winnsboro,75494,100 East Broadway Street Winnsboro 75494,Winnsboro,75494,Franklin,80,,info@Winnsboro.com,,"Fridays, 1:00 to 4:00 p.m., Saturdays, 11:00 a.m. to 4:00 p.m., Sundays 1:00 to 4:00 p.m.",Free,2019,False,False,False,False,,01/31/2020 00:00:00,True
4200001502,1502,Mont Belvieu-Barbers Hill Hall of History,9600 Eagle Drive,Mont Belvieu,77580,9600 Eagle Drive Mont Belvieu 77580,Mont Belvieu,77580,Chambers,36,281 385-1706,james.farrell@bhisd.net,https://www.montbelvieu.net/CivicAlerts.aspx?AID=492,"Wednesday through Saturday, 8:30 a.m. to 2:30 p.m.",Free,1993,False,False,False,False,,03/10/2023 00:00:00,True
4200001512,1512,1919 Jail and Law Enforcement Museum,219 North Harrison Street,San Augustine,75972,223 North Harrison Street San Augustine 75972,San Augustine,75972,San Augustine,203,936 275-2619,johnandbettyo@sbcglobal.net,,"Monday through Friday, 11:00 a.m. to 3:00 p.m.",Free,2017,False,False,False,False,,08/01/2021 00:00:00,True
4200001514,1514,Aviation Unmanned Vehicle Museum,PO BOX 1180,Caddo Mills,75135,4246 N Fm 1565 Caddo Mills 75135,Caddo Mills,75135,Hunt,116,903 200-1245,drones@auvm.net,facebook.com/AUVM.NET/,"Monday through Friday, 9:00 a.m. to 2:00 p.m.",Free,,False,False,False,False,,09/17/2021 00:00:00,True
4200001520,1520,Texas African American Museum,P.O. Box 131301,Tyler,75713,309 W. Martin Luther King Jr. Boulevard Tyler 75702,Tyler,75702,Smith,212,903 283-6089,taam@empowermentcdc.org,www.texasafricanamericanmuseum.org,"Thursday and Friday, 10:00 a.m. to 2:00 p.m. Saturday, 10:00 a.m. to 4:00 p.m.",Free,2016,False,False,False,False,,02/13/2023 00:00:00,True
4200001523,1523,Kelsey Bass Museum,101 S. Washington St.,Rio Grande City,78582,101 S. Washington St. Rio Grande City 78582,Rio Grande City,78582,Starr,214,956 487-0672,shernandez@cityofrgc.com,https://www.cityofrgc.com/visitors/visit_the_kelsey_bass_museum1.php,"Monday through Friday, 9:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,08/11/2021 00:00:00,True
4200001526,1526,Olney Heritage Museum,213 E Main St,Olney,76374,213 E Main St Olney 76374,Olney,76374,Young,252,940 227-4364,info@olneyheritagemuseum.org,www.olneyheritagemuseum.org,"Monday through Friday, 8:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,08/08/2021 00:00:00,True
4200001527,1527,Ice House Ranch Museum,P.O. Box 885,Sonora,76950,206 Water Street Sonora 76950,Sonora,76950,Sutton,218,325 387-3754,icehousemuseum1@yahoo.com,https://www.historicsuttoncounty.com,"Wednesday through Friday, 1:00 to 5:00 p.m., Saturday, 10:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,08/14/2021 00:00:00,True
4200001530,1530,Sue S. Bancroft Women's Leadership Hall,P.O. Box 425706,Denton,76204,1202 Old Main Circle Denton 76204,Denton,76204,Denton,62,940 898-4571,cwppp@twu.edu,https://twu.edu/institute-womens-leadership/sue-s-bancroft-womens-leadership-hall/,"Tuesday through Friday, 10:00 a.m. to 4:00 p.m.",,,False,False,False,False,,05/15/2023 00:00:00,True
4200001531,1531,Oakwood Cemetery Chapel,P.O. Box 1088,Austin,78702,1601 Navasota St Austin 78702,Austin,78702,Travis,227,512 978-2310,Jennifer.Chenoweth@austintexas.gov,www.austintexas.gov/department/oakwood-cemetery-chapel,"Wednesday through Sunday, noon to 5:00 p.m. Free admission. Online exhibits at http://www.austintexas.gov/page/oakwood-cemetery-chapel-resources.",Free,,False,False,False,False,,09/15/2021 00:00:00,True
4200001532,1532,Service and Sacrifice: Harrison County at War at Memorial City Hall Performance Center,P.O. Box 1987,Marshall,75671,110 East Houston Marshall 75670,Marshall,75670,Harrison,102,903 935-8417 x 1,hchminfo@gmail.com,https://www.memorialcityhall.com/museum.html,"Tuesday through Friday, 11:00 a.m. to 3:00 p.m. Saturday, 11:00 a.m. to 2:00 p.m.",Free,,False,False,False,False,,09/16/2021 00:00:00,True
4200001533,1533,Inez Hatley Hughes Historical Research Center,P.O. Box 1987,Marshall,45671,104 East Crockett Marshall 75670,Marshall,75670,Harrison,102,903 938-2680,hchminfo@gmail.com,http://harrisoncountymuseum.org/research,"Tuesday by appointment. Wednesday and Thursday, 10:00 a.m. to 4:00 p.m. Friday, 1:30 tp 4:00 p.m.",Free,,False,False,False,False,,09/16/2021 00:00:00,True
4200001538,1538,Gelman Stained Glass Museum,411 Virgen de San Juan Boulevard,San Juan,78589,411 Virgen de San Juan Boulevard San Juan 78589,San Juan,78589,Hidalgo,108,956 601-0838,info@gelmanmuseum.org,www.gelmanmuseum.org,"Wednesday through Friday, 4:00 to 7:00 p.m. Saturday and Sunday, noon to 6:00 p.m.","Adults: $20, Veterans, Military, First Responders, Teachers, College Students: $15, Children: $10.",2021,False,False,False,False,,03/22/2023 00:00:00,True
4200001539,1539,The Museum of Western Art,1550 Bandera Highway,Kerrville,78028,1550 Bandera Highway Kerrville 78028,Kerrville,78028,Kerr,133,830 896-2553,assistant@museumofwesternart.com,www.museumofwesternart.com,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $7, youth and college students: $5, ages 8 and under: free.",,False,False,False,False,,08/08/2021 00:00:00,True
4200001541,1541,Railroad Heritage Center,808 W. Oak Street,Palestine,75801,808 W. Oak Street Palestine 75801,Palestine,75801,Anderson,1,903 393-4014,info@palestinechamber.org,www.visitpalestine.com/business/railroadheritagecenter,"Monday through Saturday, 9:30 a.m. to 4:30 p.m.","Adults: $3, children: $1.",,False,False,False,False,,08/08/2021 00:00:00,True
4200001542,1542,Alamo Liaison Squadron Flying Museum,2352 S. Loop 1604 W.,San Antonio,78264,2352 S. Loop 1604 W. San Antonio 78264,San Antonio,78264,Bexar,15,210 624-2226,als.cannonfield@gmail.com,www.als-cannonfield.com,Monday through Saturday 9:00am - 3:00pm,Free,,False,False,False,False,,12/21/2021 00:00:00,True
4200001550,1550,Llano Visitor Center and Railroad Museum,100 Train Station Drive,Llano,78643,100 Train Station Drive Llano 78643,Llano,78643,Llano,150,325 247-5354,tguidroz@cityofllano.com,www.llanochamber.org,"Monday through Friday, 9:00 a.m. to 4:00 p.m.",Free,,False,False,False,False,,02/04/2022 00:00:00,True
4200001551,1551,Woody's Classic Cars and Baseball Museum,500 SW Fifth St.,Cross Plains,76443,500 SW Fifth St. Cross Plains 76443,Cross Plains,76443,Callahan,30,254 725-4042,info@woodysmuseum.com,www.woodysmuseum.com,"Thursday through Saturday, 10:00 a.m. to 4:00 p.m.",Free,2018,False,False,False,False,,02/09/2022 00:00:00,True
4200001552,1552,Fort Phantom Hill,P.O. Box 58,Abilene,79604,10818 FM 600 Abilene 79601,Abilene,79601,Taylor,221,325 677-1309,info@fortphantom.org,www.fortphantom.org,"Daily, sunrise to sunset.",Free,1972,False,False,False,False,,10/23/2024 00:00:00,True
4200001556,1556,Galveston County Museum,PO Box 812,Santa Fe,77510,722 Moody Avenue Galveston 77550,Galveston,77550,Galveston,84,409 766-2340,Jodi.WrightGidley@galvestoncountytx.gov,www.galvestoncountytx.gov/county-offices/county-museum,"Monday, Wednesday, Friday, 10:00 a.m. to 4:00 p.m.",Free,1976,False,False,False,False,,05/09/2024 00:00:00,True
4200001557,1557,Texas High School Baseball Coaches Association Museum,2114 Southwood,College Station,77840,1101 South Blue Bell Road Brenham 77833,Brenham,77833,Washington,239,979 694-2934,rexsanders@thsbca.com,,"Monday through Friday, 8:00 a.m. to 5:00 p.m.",Free,2012,False,False,False,False,,04/19/2022 00:00:00,True
4200001558,1558,Blue Bell Creameries Visitor's Center,P.O. Box 1807,Brenham,77834,1101 South Blue Bell Road Brenham 77833,Brenham,77833,Washington,239,800 327-8135,media@bluebell.com,https://www.bluebell.com/visit-blue-bell/brenham/,"Monday through Friday, 8:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,04/19/2022 00:00:00,True
4200001568,1568,National Soccer Hall of Fame,"9200 World Cup Way, Ste. 600",Frisco,75033,"9200 World Cup Way, Ste. 600 Frisco 75033",Frisco,75033,Collin,43,469 365-0043,info@nationalsoccerhof.com,https://www.nationalsoccerhof.com/,"Wednesday, 1:30 to 9:00 p.m., Thursday and Friday, 1:30 to 5:30 p.m. Saturday, 10:00 a.m. to 5:00 p.m. Sunday, noon to 5:00 p.m.","Adults: $15, children and seniors: $12.",2017,False,False,False,False,,07/14/2022 00:00:00,True
4200001570,1570,Franciscan Museum of Hebbronville,504 E. Santa Clara St.,Hebbronville,78361,504 E. Santa Clara St. Hebbronville 78361,Hebbronville,78361,Jim Hogg,124,361 527-3865,FFHebbronville@gmail.com,https://www.facebook.com/Franciscan-Museum-of-Hebbronville-106514562034463,"Monday through Friday, 9:00 a.m. to 5:00 p.m.",Free,2022,False,False,False,False,,07/18/2022 00:00:00,True
4200001577,1577,Michael E. DeBakey Library and Museum,6450 E Cullen St,Houston,77030,6450 E Cullen St Houston 77030,Houston,77030,Harris,101,713 798-4710,pa@bcm.edu,https://www.bcm.edu/about-us/our-campus/debakey-museum,"Monday through Friday, 9:00 a.m. to 5:00 p.m.",Free,2010,False,False,False,False,,07/27/2022 00:00:00,True
4200001581,1581,Military Heritage Collection of North Texas,20798 County Road 590,Nevada,75173,20798 County Road 590 Nevada 75173,Nevada,75173,Collin,43,214 794-8992,militaryheritagecollection@gmail.com,www.fubarmotorpool.com,"Thursday through Sunday, 9:00 a.m. to 4:00 p.m. in fall and winter.",Free,,False,False,False,False,,08/16/2022 00:00:00,True
4200001583,1583,Galaxy Art and Entertainment Gallery,1006 E. Yager Lane Suite A106,Austin,78753,1006 E. Yager Lane Suite A106 Austin 78753,Austin,78753,Travis,227,512 787-9030,galaxyartent@gmail.com,www.galaxyartentgal.com,"Monday through Friday, 11:00 a.m. to 7:00 p.m. Saturday and Sunday, 10:00 a.m. to 8:00 p.m.","Adults: $10, seniors and military: $8, children over 5: $6, children under 5: free with paid adult.",,False,False,False,False,,09/19/2022 00:00:00,True
4200001587,1587,Hill Country Motorheads Museum,2001 West State Hwy 29,Burnet,78611,2001 West State Hwy 29 Burnet 78611,Burnet,78611,Burnet,27,512 553-4078,info@hcmotorheads.com,www.hillcountrymotorheads.com,"Wednesday through Saturday, 10:00 a.m. to 5:00 p.m.","Adults: $7, seniors, teachers, military: $5, children under 12: free.",,False,False,False,False,,10/07/2022 00:00:00,True
4200001593,1593,And Still We Rise…Galveston’s Juneteenth Story," 2328 Broadway",Galveston,77550,"Ashton Villa, 2328 Broadway Galveston 77550",Galveston,77550,Galveston,84,409 765-7834,will.wright@galvestonhistory.org,https://www.galvestonhistory.org/sites/and-still-we-rise-galvestons-juneteenth-story,"Thursday through Saturday, 10:00 a.m. to 5:00 p.m. Sunday, noon to 5:00 p.m.","Adult: $10, youth: $5, ages 5 and under: free.",2022,False,False,False,False,,11/10/2022 00:00:00,True
4200001594,1594,Coppell Historical Museum,P.O. Box 1871,Coppell,75019,700 S. Coppell Road Coppell 75019,Coppell,75019,Dallas,57,972 670-6107,info@coppellhistoricalsociety.org,www.coppellhistoricalmuseum.org,"Wednesday through Saturday, 11:00 a.m. to 5:00 p.m.",Free,,False,False,False,False,,04/13/2023 00:00:00,True
4200001596,1596,Lorenzo de Zavala State Archives and Library Building,P.O. Box 12927,Austin,78711,1201 Brazos St. Austin 78701,Austin,78701,Travis,227,512 463-5474,info@tsl.texas.gov,www.tsl.texas.gov/lobbyexhibits,"Monday through Friday, 9:00 a.m. to 4:00 p.m.",Free,,False,False,False,False,,12/19/2022 00:00:00,True
4200001597,1597,Jenny to Jet,720 Indiana Avenue,Wichita Falls,76302,"Wichita Falls Regional Airport, 4000 Armstrong Drive Wichita Falls 76305",Wichita Falls,76305,Wichita,243,940 855-3621,director@museumofnorthtexashistory.org,museumofnorthtexashistory.org/jenny-to-jet-exhibit/,Exhibit is open during airport hours.,Free,,False,False,False,False,,12/21/2022 00:00:00,True
